Date,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
5/13/2004,109.76,110.81,109.63,109.99,57393700,74.58,-0.004165055,75.64571429,76.3218
5/14/2004,109.95,110.74,109.27,110.04,54123100,74.61,0.000454615,75.44428571,76.2466
5/17/2004,108.89,109.5,108.41,109.1,55020400,73.98,-0.008542033,75.19285714,76.1534
5/18/2004,109.49,109.94,109.33,109.65,30193100,74.35,0.005040935,75.03928571,76.0868
5/19/2004,110.5,111.18,109.15,109.27,54804100,74.09,-0.003465436,74.915,76.0212
5/20/2004,109.45,109.87,109.04,109.62,38082900,74.33,0.003203168,74.85,75.9864
5/21/2004,109.97,110.55,109.47,109.81,47480400,74.46,0.001733551,74.73714286,75.974
5/24/2004,110.53,110.76,109.68,110.27,40961500,74.77,0.004188919,74.65071429,75.948
5/25/2004,109.9,111.98,109.6,111.85,48668000,75.84,0.014328278,74.60571429,75.962
5/26/2004,111.66,112.29,111.51,112.24,35977000,76.11,0.003486603,74.62714286,75.9734
5/27/2004,112.54,113.03,112.06,112.87,45306900,76.53,0.005613477,74.76785714,75.9764
5/28/2004,112.73,112.88,112.36,112.86,23367200,76.53,-8.90E-05,74.96357143,75.979
6/1/2004,112.46,112.86,111.87,112.71,41044700,76.42,-0.001328663,75.10642857,76.0012
6/2/2004,113.03,113.48,112.46,113.13,39774200,76.71,0.003726145,75.23642857,76.0484
6/3/2004,112.81,113.19,112.07,112.09,38688300,76,-0.009192908,75.33785714,76.084
6/4/2004,112.98,113.58,112.71,112.98,32739500,76.61,0.007940311,75.48071429,76.1306
6/7/2004,113.43,114.81,113.42,114.7,31643800,77.77,0.015223403,75.75142857,76.1808
6/8/2004,114.37,114.92,114.17,114.86,32846500,77.88,0.001394852,76.00357143,76.2328
6/9/2004,114.51,114.7,113.72,113.79,36737600,77.16,-0.009315319,76.22285714,76.2492
6/10/2004,114.04,114.35,113.93,114.35,21711000,77.54,0.004920974,76.45214286,76.268
6/14/2004,113.82,113.85,112.87,113.22,34633000,76.77,-0.009881819,76.61714286,76.2696
6/15/2004,113.9,114.45,113.51,114.02,37445000,77.31,0.007065924,76.79857143,76.2728
6/16/2004,114,114.2,113.7,114,26633400,77.3,-0.000175162,76.90285714,76.2642
6/17/2004,113.85,114.07,113.33,113.83,28402400,77.18,-0.001491457,76.97928571,76.2446
6/18/2004,113.27,114.22,113.18,113.63,31799800,77.33,0.001887098,77.03642857,76.233
6/21/2004,113.75,114.14,113.13,113.2,25284000,77.04,-0.003784353,77.07285714,76.2192
6/22/2004,113.13,113.88,112.67,113.77,37334000,77.42,0.005035789,77.14428571,76.2166
6/23/2004,113.61,114.84,113.42,114.75,35580000,78.09,0.008613175,77.24285714,76.2214
6/24/2004,114.56,114.93,114.26,114.39,35272100,77.85,-0.003136412,77.375,76.2432
6/25/2004,114.41,114.94,113.68,113.84,32837900,77.47,-0.00480885,77.43642857,76.2548
6/28/2004,114.52,114.61,113.41,113.45,40824500,77.21,-0.003425703,77.39642857,76.2672
6/29/2004,113.53,114.17,113.42,113.92,28418100,77.53,0.004142544,77.37142857,76.2742
6/30/2004,114.07,114.79,113.65,114.53,52230600,77.94,0.005354893,77.42714286,76.2894
7/1/2004,114.25,114.4,112.58,112.94,57734700,76.86,-0.013883275,77.37857143,76.3088
7/2/2004,113.16,113.29,112.6,112.88,34615100,76.82,-0.000530666,77.38214286,76.3172
7/6/2004,112.37,112.45,111.63,111.89,38698200,76.15,-0.008770275,77.29928571,76.2908
7/7/2004,111.81,112.57,111.75,112.22,29839800,76.37,0.002949157,77.23285714,76.2674
7/8/2004,111.81,112.32,111.2,111.44,45291100,75.84,-0.00695071,77.13714286,76.2356
7/9/2004,111.72,111.94,111.38,111.73,27412900,76.04,0.002602226,77.045,76.2064
7/12/2004,111.52,112.04,111,111.78,35691300,76.07,0.000447813,76.97571429,76.1978
7/13/2004,111.92,112.02,111.6,111.86,26752000,76.12,0.000715599,76.88285714,76.2036
7/14/2004,111.26,112.39,111.12,111.52,54089400,75.89,-0.003039848,76.72571429,76.2166
7/15/2004,111.74,111.91,110.7,110.8,38403500,75.4,-0.006455812,76.55071429,76.2038
7/16/2004,111.57,111.67,110.44,110.71,40871200,75.34,-0.000812486,76.39857143,76.191
7/19/2004,110.75,110.96,109.99,110.24,39592800,75.02,-0.004245778,76.24214286,76.162
7/20/2004,110.53,111.9,110.25,111.64,46679800,75.97,0.01270012,76.13071429,76.1652
7/21/2004,111.82,112.06,109.45,109.58,56241100,74.57,-0.018452173,75.89,76.1654
7/22/2004,109.36,110.39,108.77,109.88,72477100,74.78,0.002737347,75.74142857,76.1852
7/23/2004,109.62,109.71,108.69,108.96,49610500,74.15,-0.008372459,75.55071429,76.1798
7/26/2004,109.19,109.43,108.21,108.75,49679100,74.01,-0.00192754,75.39785714,76.1622
7/27/2004,109.05,110.11,108.97,109.77,51295100,74.7,0.009379521,75.27857143,76.1646
7/28/2004,109.55,110.37,108.59,110.1,65862300,74.93,0.003005911,75.21357143,76.171
7/29/2004,110.54,110.87,110,110.57,52200500,75.25,0.0042691,75.15714286,76.1964
7/30/2004,110.32,110.9,110.1,110.84,41581700,75.43,0.002442123,75.11142857,76.218
8/2/2004,110.19,111.36,110.05,111.07,38263100,75.59,0.002074581,75.07357143,76.248
8/3/2004,110.93,111.06,110.16,110.21,40948800,75,-0.007742753,75.01,76.2614
8/4/2004,109.89,110.75,109.64,110.2,40763200,74.99,-9.05E-05,74.98071429,76.272
8/5/2004,110.29,110.38,108.27,108.4,50772000,73.77,-0.016333919,74.86857143,76.252
8/6/2004,107.63,107.96,106.62,106.85,74729000,72.72,-0.014299261,74.70428571,76.1896
8/9/2004,107.02,107.48,106.87,107,37476300,72.82,0.001404483,74.47928571,76.1238
8/10/2004,107.31,108.41,107.26,108.38,55870600,73.76,0.01289671,74.42142857,76.0684
8/11/2004,107.68,108.33,107.1,108.16,52933200,73.61,-0.002029608,74.33785714,76.01
8/12/2004,107.68,107.95,106.63,106.98,50015900,72.8,-0.010909782,74.24142857,75.9376
8/13/2004,107.1,107.35,106.59,107.19,41634700,72.95,0.001962691,74.16571429,75.8624
8/16/2004,107.14,108.64,107.1,108.3,45731900,73.7,0.010355877,74.09428571,75.8164
8/17/2004,108.75,109.28,108.53,108.91,40701600,74.12,0.005632358,74.03642857,75.7666
8/18/2004,108.52,110.17,108.49,110.03,43165400,74.88,0.010283321,74.01,75.7088
8/19/2004,109.81,110.02,109.18,109.71,39881600,74.66,-0.002907516,73.955,75.6444
8/20/2004,109.61,110.63,109.51,110.48,44870900,75.19,0.007017864,73.92642857,75.605
8/23/2004,110.55,110.77,110.05,110.2,33745100,74.99,-0.002534221,73.92571429,75.554
8/24/2004,110.64,110.73,109.85,110.35,30453100,75.1,0.001360973,73.93357143,75.5206
8/25/2004,110.33,111.27,109.9,111.1,38551400,75.61,0.006796431,74.065,75.4866
8/26/2004,110.96,111.31,110.85,111.1,26629500,75.61,0,74.27142857,75.4528
8/27/2004,111.2,111.63,111.05,111.45,24902900,75.85,0.003150452,74.48785714,75.4262
8/30/2004,111.22,111.34,110.45,110.53,26726500,75.22,-0.008254314,74.59214286,75.384
8/31/2004,110.66,111.16,110.1,111.11,44125300,75.61,0.005247096,74.735,75.3554
9/1/2004,110.95,111.64,110.48,111.32,52778300,75.76,0.001890242,74.94642857,75.3222
9/2/2004,111.24,112.7,111.24,112.58,42736600,76.61,0.011318343,75.20785714,75.2926
9/3/2004,112.33,112.82,112.01,112.12,30480500,76.3,-0.004086229,75.39357143,75.2616
9/7/2004,112.54,113.13,112.32,112.86,37338800,76.81,0.006600649,75.58571429,75.2484
9/8/2004,112.62,113.06,112.31,112.58,32963100,76.61,-0.002481275,75.70928571,75.2364
9/9/2004,112.57,112.88,112.03,112.48,34314800,76.55,-0.000888367,75.84428571,75.2168
9/10/2004,112.52,113.27,112.08,113.06,27900600,76.94,0.00515723,75.96928571,75.1968
9/13/2004,113.31,113.74,113.01,113.43,44398100,77.19,0.003272039,76.12642857,75.2034
9/14/2004,113.3,113.69,113.19,113.66,28048900,77.35,0.002027705,76.28714286,75.214
9/15/2004,113.3,113.36,112.68,112.8,38295000,76.76,-0.007566709,76.36928571,75.2262
9/16/2004,112.85,113.37,112.8,113.14,23911700,77,0.003014418,76.46857143,75.2388
9/17/2004,112.95,113.36,112.69,113.15,33683000,77.32,0.004251399,76.57357143,75.2684
9/20/2004,112.67,112.99,112.28,112.47,37149400,76.86,-0.006009643,76.69071429,75.2848
9/21/2004,112.75,113.47,112.54,112.96,40920800,77.19,0.004356673,76.80357143,75.3072
9/22/2004,112.5,112.52,111.47,111.55,49042100,76.23,-0.012482284,76.83714286,75.3094
9/23/2004,111.6,111.7,110.95,110.95,44068700,75.82,-0.005378636,76.78071429,75.308
9/24/2004,111.17,111.73,111.13,111.46,34981100,76.17,0.004596378,76.77142857,75.3234
9/27/2004,111.1,111.2,110.58,110.75,39355100,75.68,-0.006369908,76.69071429,75.3302
9/28/2004,110.91,111.51,110.41,111.28,41662900,76.05,0.004785225,76.65071429,75.3508
9/29/2004,111.21,111.85,111,111.84,33325700,76.43,0.005032818,76.64214286,75.36
9/30/2004,111.55,111.98,111.26,111.76,43536700,76.37,-0.000715046,76.60142857,75.396
10/1/2004,112.26,113.65,112.21,113.65,62824300,77.66,0.016911248,76.635,75.4536
10/4/2004,114.1,114.44,113.8,113.84,33082400,77.79,0.001671666,76.66642857,75.5264
10/5/2004,113.85,114.16,113.54,113.9,36910600,77.84,0.000526544,76.74357143,75.603
10/6/2004,113.77,114.68,113.68,114.68,42297800,78.37,0.006848131,76.84142857,75.6764
10/7/2004,114.38,114.4,113.36,113.45,39388800,77.53,-0.010725261,76.85642857,75.7284
10/8/2004,113.15,113.77,112.35,112.51,51872600,76.89,-0.008285582,76.85857143,75.7612
10/11/2004,112.78,113.02,112.64,112.97,20229100,77.2,0.004088294,76.85928571,75.7966
10/12/2004,112.2,112.83,111.94,112.53,41754700,76.9,-0.00389465,76.90714286,75.8228
10/13/2004,113,113.07,111.32,111.54,54212600,76.22,-0.008797696,76.93571429,75.8472
10/14/2004,111.68,111.93,110.58,110.64,64082200,75.61,-0.008068228,76.89571429,75.8596
10/15/2004,111.02,111.74,110.57,111.26,63482200,76.03,0.005603093,76.92071429,75.9048
10/18/2004,110.89,111.9,110.7,111.68,43535100,76.32,0.003774589,76.94,75.9768
10/19/2004,112.02,112.23,110.59,110.74,55851900,75.68,-0.008416602,76.88642857,76.034
10/20/2004,110.38,110.82,109.75,110.52,57118500,75.53,-0.001986589,76.82642857,76.0694
10/21/2004,110.79,111.32,110.21,111.24,53218300,76.02,0.006514799,76.70928571,76.1176
10/22/2004,111.19,111.25,109.86,109.99,48752400,75.16,-0.011236979,76.52142857,76.1648
10/25/2004,109.75,110.12,109.35,109.86,43990900,75.07,-0.001181607,76.32357143,76.2072
10/26/2004,110.13,111.6,109.88,111.54,54337400,76.22,0.01529177,76.17,76.2576
10/27/2004,111.38,113.1,111.12,112.88,73896000,77.14,0.01201411,76.14214286,76.318
10/28/2004,112.78,113.56,112.49,113.22,54413300,77.37,0.003011464,76.17642857,76.3678
10/29/2004,113.12,113.64,112.9,113.2,48820200,77.36,-0.000176213,76.18785714,76.4218
11/1/2004,113.56,113.84,113.2,113.51,36720900,77.57,0.002738635,76.23571429,76.4694
11/2/2004,113.67,114.57,113.22,113.55,56210000,77.6,0.000352214,76.33428571,76.5216
11/3/2004,115.03,115.36,114.24,114.98,76960200,78.57,0.01259342,76.54571429,76.591
11/4/2004,114.78,116.67,114.68,116.55,55350300,79.65,0.013654708,76.80428571,76.6718
11/5/2004,117.05,117.64,116.49,117.28,63287200,80.15,0.006263375,77.07785714,76.7626
11/8/2004,116.98,117.23,116.72,117.11,33863800,80.03,-0.001449432,77.38857143,76.8462
11/9/2004,117.08,117.5,116.76,116.88,44658100,79.87,-0.001964426,77.69857143,76.9392
11/10/2004,117.06,117.55,116.76,116.97,45265400,79.93,0.000770467,77.97785714,77.0256
11/11/2004,117.18,118.12,117.1,117.86,37863200,80.54,0.007608829,78.36214286,77.1212
11/12/2004,117.97,119,117.68,118.79,55583700,81.18,0.007890586,78.79857143,77.2126
11/15/2004,118.5,118.77,118.23,118.73,35297900,81.38,0.002456942,79.16714286,77.3142
11/16/2004,118.36,118.41,117.73,117.88,40028700,80.79,-0.007159252,79.42785714,77.3938
11/17/2004,118.37,119.14,118.07,118.58,54494000,81.27,0.00593843,79.70642857,77.487
11/18/2004,118.53,118.8,118.23,118.74,31854300,81.38,0.001349232,79.99357143,77.5836
11/19/2004,118.7,118.72,117.14,117.42,54276500,80.48,-0.011116615,80.20142857,77.6544
11/22/2004,117.17,118.12,117.03,117.98,37560200,80.86,0.004769203,80.43428571,77.7278
11/23/2004,117.93,118.26,117.37,118.16,41968800,80.99,0.001525453,80.60714286,77.8006
11/24/2004,118.27,118.59,118.05,118.44,29724800,81.18,0.002369762,80.71642857,77.889
11/26/2004,118.51,118.98,118.3,118.35,15487700,81.12,-0.000760046,80.78571429,77.9714
11/29/2004,118.79,119.01,117.48,117.81,61460800,80.75,-0.004562428,80.83714286,78.04
11/30/2004,118,118.24,117.64,117.89,53685200,80.8,0.000679073,80.90357143,78.1188
12/1/2004,118.16,119.5,118.1,119.23,49898300,81.72,0.011366253,81.03142857,78.2094
12/2/2004,119.1,119.87,119.01,119.33,60163500,81.79,0.000838568,81.12071429,78.3206
12/3/2004,119.31,120.14,119.09,119.25,49067900,81.73,-0.000670516,81.16,78.4388
12/6/2004,119.21,119.64,118.84,119.21,33030500,81.71,-0.00033483,81.18357143,78.5496
12/7/2004,119.49,119.62,118.04,118.1,52047200,80.94,-0.009311328,81.19428571,78.6548
12/8/2004,118.21,118.82,118.01,118.79,43895100,81.42,0.005842349,81.205,78.7622
12/9/2004,118.14,119.46,117.73,119.21,60922800,81.71,0.003535837,81.22857143,78.8678
12/10/2004,118.92,119.56,118.85,119.33,47828600,81.79,0.001006133,81.32214286,78.9762
12/13/2004,119.76,120.4,119.35,120.37,38541000,82.5,0.008715594,81.43928571,79.073
12/14/2004,120.18,120.96,120.18,120.79,41500700,82.79,0.003489148,81.56785714,79.173
12/15/2004,120.7,121.11,120.31,120.88,46699200,82.85,0.000744798,81.68714286,79.2732
12/16/2004,120.72,121.24,120.04,120.81,51641800,82.8,-0.000578764,81.80714286,79.3618
12/17/2004,119.46,119.97,119.16,119.44,70761900,82.25,-0.006669919,81.91428571,79.4562
12/20/2004,119.75,120.29,119.17,119.47,47187400,82.27,0.000251005,82.01928571,79.5638
12/21/2004,119.6,120.48,119.46,120.39,33094200,82.9,0.007701209,82.10357143,79.6778
12/22/2004,120.38,121.08,120.3,120.68,31500700,83.1,0.002408798,82.19714286,79.8018
12/23/2004,120.87,121.28,120.66,120.77,25646100,83.17,0.000745461,82.3,79.9408
12/27/2004,121.2,121.36,120.39,120.52,29944100,82.99,-0.002069957,82.39142857,80.0884
12/28/2004,120.64,121.33,120.6,121.18,23422900,83.45,0.005476208,82.57071429,80.2368
12/29/2004,121.08,121.4,120.95,121.36,22650600,83.57,0.001485136,82.72428571,80.3818
12/30/2004,121.4,121.57,121.04,121.13,21076900,83.41,-0.001895113,82.84571429,80.5364
12/31/2004,121.3,121.66,120.8,120.87,28648800,83.23,-0.002146397,82.94857143,80.6904
1/3/2005,121.56,121.76,119.9,120.3,55748000,82.84,-0.004715237,82.97285714,80.8268
1/4/2005,120.46,120.54,118.44,118.83,69167600,81.83,-0.012219874,82.90428571,80.9602
1/5/2005,118.74,119.25,118,118.01,65667300,81.27,-0.006900774,82.79142857,81.0842
1/6/2005,118.44,119.15,118.26,118.61,47814700,81.68,0.005084967,82.71142857,81.1934
1/7/2005,118.97,119.23,118.13,118.44,55847700,81.56,-0.001433808,82.66214286,81.2818
1/10/2005,118.34,119.46,118.34,119,56563300,81.95,0.004728352,82.63928571,81.3734
1/11/2005,118.64,118.74,117.99,118.18,63099700,81.38,-0.006891008,82.53071429,81.4538
1/12/2005,118.4,118.84,117.52,118.57,72720500,81.65,0.003300104,82.42714286,81.5354
1/13/2005,118.64,118.73,117.5,117.62,55537500,81,-0.008012136,82.27214286,81.6034
1/14/2005,117.97,118.53,117.76,118.24,42032500,81.42,0.00527147,82.16,81.6604
1/18/2005,118.05,119.62,117.95,119.47,57391700,82.27,0.010402107,82.07571429,81.7128
1/19/2005,119.43,119.52,118.21,118.22,54378900,81.41,-0.010462775,81.92142857,81.738
1/20/2005,117.89,118.2,117.29,117.5,72049300,80.91,-0.006090409,81.74285714,81.7556
1/21/2005,117.79,118,116.65,116.78,63160400,80.42,-0.006127729,81.54214286,81.7666
1/24/2005,117.09,117.34,116.37,116.55,58441900,80.26,-0.001969058,81.35785714,81.7732
1/25/2005,116.91,117.47,116.72,116.88,68245000,80.49,0.002831133,81.26214286,81.7722
1/26/2005,117.32,117.6,117.04,117.23,57195100,80.73,0.002994521,81.22357143,81.7632
1/27/2005,117.19,117.75,116.98,117.43,55878800,80.87,0.001706235,81.16571429,81.753
1/28/2005,117.49,117.55,116.61,117.43,60738900,80.87,0,81.11642857,81.7546
1/31/2005,117.95,118.25,117.71,118.16,52532700,81.37,0.006216575,81.075,81.7566
2/1/2005,118.25,119.08,118.1,118.91,49841200,81.88,0.006347036,81.11071429,81.7666
2/2/2005,119.06,119.59,118.9,119.27,52468900,82.13,0.003027627,81.145,81.7996
2/3/2005,119.06,119.16,118.57,118.96,48837100,81.92,-0.002599086,81.21071429,81.8208
2/4/2005,119,120.43,118.98,120.23,50024600,82.79,0.010675919,81.30857143,81.8568
2/7/2005,120.25,120.52,119.96,120.07,45412000,82.68,-0.001331279,81.33785714,81.8868
2/8/2005,120.17,120.65,120.07,120.21,39263500,82.78,0.001165949,81.43571429,81.92
2/9/2005,120.42,120.49,119.25,119.31,55279400,82.16,-0.007486616,81.525,81.9482
2/10/2005,119.66,120.02,119.26,119.74,45858600,82.46,0.00360435,81.67071429,81.9814
2/11/2005,119.7,121.04,119.46,120.77,53133000,83.17,0.0086017,81.87857143,82.0104
2/14/2005,120.69,120.86,120.48,120.68,32432100,83.1,-0.000744905,82.065,82.0366
2/15/2005,120.8,121.43,120.68,121.13,43852700,83.41,0.003728406,82.25642857,82.0702
2/16/2005,120.93,121.46,120.67,121.21,55523000,83.47,0.00066074,82.44214286,82.1054
2/17/2005,121.23,121.33,120.22,120.23,58124000,82.79,-0.008085058,82.57928571,82.1424
2/18/2005,120.24,120.48,119.9,120.39,47723300,82.9,0.00133091,82.68857143,82.172
2/22/2005,119.9,120.47,118.58,118.6,80697600,81.67,-0.014868654,82.67357143,82.1712
2/23/2005,118.93,119.57,118.62,119.45,68292600,82.26,0.007167127,82.68285714,82.1806
2/24/2005,119.24,120.32,118.98,120.24,68563600,82.8,0.0066136,82.74571429,82.1866
2/25/2005,120.27,121.67,120.18,121.43,60899900,83.62,0.009897008,82.805,82.2032
2/28/2005,121.15,121.3,120.04,120.63,69381300,83.07,-0.006588696,82.83285714,82.2076
3/1/2005,120.82,121.52,120.78,121.23,47294400,83.48,0.004974618,82.88285714,82.2212
3/2/2005,120.76,121.93,120.65,121.17,64226500,83.44,-0.00049542,82.97428571,82.245
3/3/2005,121.66,121.9,120.7,121.22,61230800,83.48,0.000412552,83.04714286,82.2692
3/4/2005,122.05,122.83,121.79,122.73,56168500,84.52,0.012456806,83.14357143,82.3016
3/7/2005,122.66,123.25,122.4,122.79,43442400,84.56,0.000489094,83.24785714,82.3308
3/8/2005,122.67,123,122.11,122.33,44362000,84.24,-0.003746355,83.30714286,82.3522
3/9/2005,121.97,122.29,120.96,120.97,73263600,83.3,-0.011117402,83.295,82.3584
3/10/2005,121.2,121.5,120.4,121.24,65149000,83.49,0.002232029,83.345,82.3592
3/11/2005,121.31,121.72,120.16,120.39,57976500,82.9,-0.007010787,83.345,82.3458
3/14/2005,120.61,121.16,120.28,121.14,36336400,83.42,0.006229284,83.47,82.346
3/15/2005,121.42,121.46,120.08,120.14,62438500,82.73,-0.008254812,83.50357143,82.336
3/16/2005,119.7,120.16,118.9,119.12,74874200,82.03,-0.008489606,83.44857143,82.3198
3/17/2005,119.31,119.74,118.98,119.36,62584200,82.19,0.002014177,83.34642857,82.327
3/18/2005,119.11,119.53,118.15,118.54,60232000,81.95,-0.002968874,83.26642857,82.3406
3/21/2005,118.71,118.78,117.76,118.1,61244300,81.65,-0.003711972,83.13571429,82.34
3/22/2005,118.37,118.93,116.9,116.9,92472400,80.82,-0.010160736,82.94857143,82.3252
3/23/2005,116.95,117.72,116.75,117,70817300,80.89,0.000855388,82.76357143,82.304
3/24/2005,117.46,117.99,117.06,117.14,51932500,80.98,0.00119686,82.51071429,82.296
3/28/2005,117.42,117.94,117.31,117.31,46765500,81.1,0.001451209,82.26357143,82.285
3/29/2005,117.14,117.9,116.25,116.53,71160300,80.56,-0.006649197,82.00071429,82.2762
3/30/2005,116.78,118.2,116.77,118.18,62002100,81.7,0.01415924,81.88642857,82.2818
3/31/2005,118.19,118.46,117.87,117.96,64575400,81.55,-0.001861267,81.74785714,82.2674
4/1/2005,118.63,118.99,116.91,117.43,95255300,81.18,-0.004493071,81.625,82.2628
4/4/2005,117.36,117.86,116.74,117.63,71581200,81.32,0.001703149,81.475,82.271
4/5/2005,117.78,118.38,117.67,118.19,46853900,81.71,0.004760859,81.40214286,82.2968
4/6/2005,118.45,118.95,118.18,118.6,53268200,81.99,0.003468616,81.39928571,82.3314
4/7/2005,118.41,119.26,118.32,119.24,46734600,82.43,0.005396442,81.41642857,82.3702
4/8/2005,119.17,119.21,118,118,63772900,81.58,-0.010399551,81.39,82.3872
4/11/2005,118.29,118.42,117.83,118.09,44945000,81.64,0.000762869,81.38928571,82.4026
4/12/2005,117.89,119.06,117.07,118.7,86144800,82.06,0.005165933,81.47785714,82.4264
4/13/2005,118.56,118.8,117.13,117.3,65949000,81.09,-0.01179467,81.49214286,82.4208
4/14/2005,117.4,117.5,115.77,115.77,96119800,80.04,-0.013043253,81.425,82.384
4/15/2005,115.74,116.2,114.1,114.15,128677300,78.92,-0.013993287,81.26928571,82.3198
4/18/2005,114.12,114.96,113.96,114.5,100035200,79.16,0.003065742,81.16928571,82.2646
4/19/2005,115.1,115.53,114.83,115.41,64930100,79.79,0.007947473,81.03285714,82.2046
4/20/2005,115.38,115.63,113.55,113.8,107735900,78.67,-0.013949545,80.82714286,82.1244
4/21/2005,114.79,116.21,114.38,116.01,86952200,80.2,0.019419896,80.75714286,82.0728
4/22/2005,115.74,116.5,114.27,115.57,88845800,79.9,-0.003793114,80.65571429,82.0276
4/25/2005,115.86,116.5,115.72,116.33,52284100,80.42,0.00657609,80.56357143,81.9868
4/26/2005,115.96,116.77,115.15,115.2,72626000,79.64,-0.00971341,80.39571429,81.9162
4/27/2005,114.86,116.07,114.44,115.65,84131900,79.95,0.00390581,80.21857143,81.8532
4/28/2005,115.27,115.68,114.2,114.2,72481500,78.95,-0.012537715,80.03071429,81.764
4/29/2005,115.07,115.87,113.97,115.75,103993800,80.02,0.013572807,79.915,81.695
5/2/2005,116.07,116.41,115.52,116.4,56026400,80.47,0.005615883,79.80142857,81.6486
5/3/2005,116.07,116.85,115.69,116.6,86000300,80.61,0.001717461,79.76714286,81.6028
5/4/2005,116.65,117.75,116.28,117.5,81055700,81.23,0.007718872,79.85214286,81.594
5/5/2005,117.67,118,116.74,117.46,96906700,81.2,-0.000340089,80.015,81.5728
5/6/2005,117.93,117.99,117.06,117.09,67415400,80.95,-0.003150251,80.14285714,81.5358
5/9/2005,117.21,118.08,117.05,117.82,43750500,81.45,0.006234456,80.26142857,81.4924
5/10/2005,117.36,117.5,116.39,116.6,74613500,80.61,-0.010354981,80.4,81.4432
5/11/2005,116.93,117.4,115.85,117.24,91647400,81.05,0.005488913,80.46071429,81.3946
5/12/2005,117.32,117.59,115.95,115.95,95086800,80.16,-0.011002803,80.47928571,81.329
5/13/2005,116.3,116.62,114.8,115.72,85267000,80,-0.001983674,80.44928571,81.2594
5/16/2005,115.7,116.84,115.66,116.8,49207000,80.75,0.009333273,80.52857143,81.184
5/17/2005,116.41,117.7,116.16,117.58,61071800,81.29,0.006677852,80.62428571,81.1186
5/18/2005,118.09,119.08,118.01,118.79,77944900,82.12,0.010290892,80.85071429,81.0762
5/19/2005,119.02,119.41,118.7,119.29,61768100,82.47,0.004209078,81.02571429,81.0596
5/20/2005,119.34,119.39,118.74,119.12,46345500,82.35,-0.001424868,81.16,81.0368
5/23/2005,119.21,120.04,119.19,119.78,51047900,82.81,0.00554029,81.31714286,81.035
5/24/2005,119.44,119.83,119.2,119.5,50654100,82.61,-0.002337518,81.41571429,81.0188
5/25/2005,119.35,119.87,118.83,119.41,47608800,82.55,-0.000753016,81.51214286,81.0152
5/26/2005,119.79,120.21,119.62,120.05,43256200,82.99,0.005359373,81.65785714,81.0344
5/27/2005,120.06,120.25,119.8,120.25,24596100,83.13,0.001666163,81.77785714,81.0532
5/31/2005,120.08,120.17,119.4,119.48,43377200,82.6,-0.006403485,81.92,81.0662
6/1/2005,119.52,120.92,119.45,120.5,69611000,83.31,0.008536724,82.08142857,81.0994
6/2/2005,120.23,120.84,120.1,120.76,39704500,83.49,0.002157878,82.31928571,81.1528
6/3/2005,120.55,120.89,119.73,120.15,60999400,83.06,-0.005050892,82.53785714,81.1962
6/6/2005,119.95,120.2,119.55,120.04,36046400,82.99,-0.000916201,82.69785714,81.2364
6/7/2005,120.39,121.25,120.01,120.13,66501300,83.05,0.000750181,82.82357143,81.2754
6/8/2005,120.43,120.59,119.67,119.91,46881200,82.9,-0.001831513,82.87928571,81.3222
6/9/2005,119.74,120.58,119.44,120.48,56653300,83.29,0.004753902,82.93785714,81.354
6/10/2005,120.56,120.65,119.6,120.2,36465300,83.1,-0.002324119,82.99142857,81.385
6/13/2005,119.94,121.08,119.81,120.58,49383200,83.36,0.003160978,83.03071429,81.4286
6/14/2005,120.45,121.2,120.38,120.86,33857100,83.55,0.002322376,83.09785714,81.4732
6/15/2005,121.16,121.24,120.23,121.09,53195600,83.71,0.001903086,83.18071429,81.5132
6/16/2005,121.06,121.64,120.92,121.4,46564500,83.93,0.002560395,83.24785714,81.552
6/17/2005,121.54,121.9,121.22,121.36,51529400,84.24,0.003704791,83.32714286,81.5882
6/20/2005,121.08,121.84,120.94,121.4,41019400,84.27,0.000329578,83.44642857,81.642
6/21/2005,121.5,121.65,121.03,121.47,39879800,84.32,0.00057664,83.51857143,81.6956
6/22/2005,121.68,121.94,121.07,121.57,46310100,84.38,0.000823426,83.58214286,81.742
6/23/2005,121.32,121.6,119.83,119.86,62185600,83.2,-0.014066292,83.59214286,81.7842
6/24/2005,119.88,120.01,118.84,118.98,58572500,82.59,-0.007341559,83.56357143,81.8352
6/27/2005,118.97,119.41,118.75,119.15,48183800,82.71,0.00142875,83.53928571,81.911
6/28/2005,119.4,120.24,119.37,120.15,41174200,83.4,0.008392656,83.575,81.9958
6/29/2005,120.37,120.4,119.76,119.83,42316500,83.18,-0.002663272,83.56714286,82.0636
6/30/2005,120.22,120.32,118.95,119.18,62288800,82.73,-0.005424146,83.54071429,82.1448
7/1/2005,119.45,119.8,119.21,119.53,49737500,82.97,0.002936261,83.51285714,82.2002
7/5/2005,119.25,120.65,119.19,120.49,51549000,83.64,0.008031721,83.51928571,82.275
7/6/2005,120.39,120.65,119.41,119.48,52363600,82.93,-0.008382606,83.46357143,82.3252
7/7/2005,118.29,119.95,118.26,119.95,103268800,83.26,0.003933918,83.41571429,82.3976
7/8/2005,119.97,121.32,119.72,121.32,64491200,84.21,0.011421416,83.41357143,82.4828
7/11/2005,121.33,122.1,121.31,121.94,49688300,84.64,0.005110286,83.44,82.5966
